id_tiempo,dia,mes,anio,estacion
17082085,17,8,2085,Invierno
18082085,18,8,2085,Invierno
19082085,19,8,2085,Invierno
20082085,20,8,2085,Invierno
21082085,21,8,2085,Invierno
22082085,22,8,2085,Invierno
23082085,23,8,2085,Invierno
24082085,24,8,2085,Invierno
25082085,25,8,2085,Invierno
26082085,26,8,2085,Invierno
27082085,27,8,2085,Invierno
28082085,28,8,2085,Invierno
29082085,29,8,2085,Invierno
30082085,30,8,2085,Invierno
31082085,31,8,2085,Invierno
1092085,1,9,2085,Primavera
2092085,2,9,2085,Primavera
3092085,3,9,2085,Primavera
4092085,4,9,2085,Primavera
5092085,5,9,2085,Primavera
6092085,6,9,2085,Primavera
7092085,7,9,2085,Primavera
8092085,8,9,2085,Primavera
9092085,9,9,2085,Primavera
10092085,10,9,2085,Primavera
11092085,11,9,2085,Primavera
12092085,12,9,2085,Primavera
13092085,13,9,2085,Primavera
14092085,14,9,2085,Primavera
15092085,15,9,2085,Primavera
16092085,16,9,2085,Primavera
17092085,17,9,2085,Primavera
18092085,18,9,2085,Primavera
19092085,19,9,2085,Primavera
20092085,20,9,2085,Primavera
21092085,21,9,2085,Primavera
22092085,22,9,2085,Primavera
23092085,23,9,2085,Primavera
24092085,24,9,2085,Primavera
25092085,25,9,2085,Primavera
26092085,26,9,2085,Primavera
27092085,27,9,2085,Primavera
28092085,28,9,2085,Primavera
29092085,29,9,2085,Primavera
30092085,30,9,2085,Primavera
1102085,1,10,2085,Primavera
2102085,2,10,2085,Primavera
3102085,3,10,2085,Primavera
4102085,4,10,2085,Primavera
5102085,5,10,2085,Primavera
6102085,6,10,2085,Primavera
7102085,7,10,2085,Primavera
8102085,8,10,2085,Primavera
9102085,9,10,2085,Primavera
10102085,10,10,2085,Primavera
11102085,11,10,2085,Primavera
12102085,12,10,2085,Primavera
13102085,13,10,2085,Primavera
14102085,14,10,2085,Primavera
15102085,15,10,2085,Primavera
16102085,16,10,2085,Primavera
17102085,17,10,2085,Primavera
18102085,18,10,2085,Primavera
19102085,19,10,2085,Primavera
20102085,20,10,2085,Primavera
21102085,21,10,2085,Primavera
22102085,22,10,2085,Primavera
23102085,23,10,2085,Primavera
24102085,24,10,2085,Primavera
25102085,25,10,2085,Primavera
26102085,26,10,2085,Primavera
27102085,27,10,2085,Primavera
28102085,28,10,2085,Primavera
29102085,29,10,2085,Primavera
30102085,30,10,2085,Primavera
31102085,31,10,2085,Primavera
1112085,1,11,2085,Primavera
2112085,2,11,2085,Primavera
3112085,3,11,2085,Primavera
4112085,4,11,2085,Primavera
5112085,5,11,2085,Primavera
6112085,6,11,2085,Primavera
7112085,7,11,2085,Primavera
8112085,8,11,2085,Primavera
9112085,9,11,2085,Primavera
10112085,10,11,2085,Primavera
11112085,11,11,2085,Primavera
12112085,12,11,2085,Primavera
13112085,13,11,2085,Primavera
14112085,14,11,2085,Primavera
15112085,15,11,2085,Primavera
16112085,16,11,2085,Primavera
17112085,17,11,2085,Primavera
18112085,18,11,2085,Primavera
19112085,19,11,2085,Primavera
20112085,20,11,2085,Primavera
21112085,21,11,2085,Primavera
22112085,22,11,2085,Primavera
23112085,23,11,2085,Primavera
24112085,24,11,2085,Primavera
25112085,25,11,2085,Primavera
26112085,26,11,2085,Primavera
27112085,27,11,2085,Primavera
28112085,28,11,2085,Primavera
29112085,29,11,2085,Primavera
30112085,30,11,2085,Primavera
1122085,1,12,2085,Verano
2122085,2,12,2085,Verano
3122085,3,12,2085,Verano
4122085,4,12,2085,Verano
5122085,5,12,2085,Verano
6122085,6,12,2085,Verano
7122085,7,12,2085,Verano
8122085,8,12,2085,Verano
9122085,9,12,2085,Verano
10122085,10,12,2085,Verano
11122085,11,12,2085,Verano
12122085,12,12,2085,Verano
13122085,13,12,2085,Verano
14122085,14,12,2085,Verano
15122085,15,12,2085,Verano
16122085,16,12,2085,Verano
17122085,17,12,2085,Verano
18122085,18,12,2085,Verano
19122085,19,12,2085,Verano
20122085,20,12,2085,Verano
21122085,21,12,2085,Verano
22122085,22,12,2085,Verano
23122085,23,12,2085,Verano
24122085,24,12,2085,Verano
25122085,25,12,2085,Verano
26122085,26,12,2085,Verano
27122085,27,12,2085,Verano
28122085,28,12,2085,Verano
29122085,29,12,2085,Verano
30122085,30,12,2085,Verano
31122085,31,12,2085,Verano
1012086,1,1,2086,Verano
2012086,2,1,2086,Verano
3012086,3,1,2086,Verano
4012086,4,1,2086,Verano
5012086,5,1,2086,Verano
6012086,6,1,2086,Verano
7012086,7,1,2086,Verano
8012086,8,1,2086,Verano
9012086,9,1,2086,Verano
10012086,10,1,2086,Verano
11012086,11,1,2086,Verano
12012086,12,1,2086,Verano
13012086,13,1,2086,Verano
14012086,14,1,2086,Verano
15012086,15,1,2086,Verano
16012086,16,1,2086,Verano
17012086,17,1,2086,Verano
18012086,18,1,2086,Verano
19012086,19,1,2086,Verano
20012086,20,1,2086,Verano
21012086,21,1,2086,Verano
22012086,22,1,2086,Verano
23012086,23,1,2086,Verano
24012086,24,1,2086,Verano
25012086,25,1,2086,Verano
26012086,26,1,2086,Verano
27012086,27,1,2086,Verano
28012086,28,1,2086,Verano
29012086,29,1,2086,Verano
30012086,30,1,2086,Verano
31012086,31,1,2086,Verano
1022086,1,2,2086,Verano
2022086,2,2,2086,Verano
3022086,3,2,2086,Verano
4022086,4,2,2086,Verano
5022086,5,2,2086,Verano
6022086,6,2,2086,Verano
7022086,7,2,2086,Verano
8022086,8,2,2086,Verano
9022086,9,2,2086,Verano
10022086,10,2,2086,Verano
11022086,11,2,2086,Verano
12022086,12,2,2086,Verano
13022086,13,2,2086,Verano
14022086,14,2,2086,Verano
15022086,15,2,2086,Verano
16022086,16,2,2086,Verano
17022086,17,2,2086,Verano
18022086,18,2,2086,Verano
19022086,19,2,2086,Verano
20022086,20,2,2086,Verano
21022086,21,2,2086,Verano
22022086,22,2,2086,Verano
23022086,23,2,2086,Verano
24022086,24,2,2086,Verano
25022086,25,2,2086,Verano
26022086,26,2,2086,Verano
27022086,27,2,2086,Verano
28022086,28,2,2086,Verano
1032086,1,3,2086,Otoño
2032086,2,3,2086,Otoño
3032086,3,3,2086,Otoño
4032086,4,3,2086,Otoño
5032086,5,3,2086,Otoño
6032086,6,3,2086,Otoño
7032086,7,3,2086,Otoño
8032086,8,3,2086,Otoño
9032086,9,3,2086,Otoño
10032086,10,3,2086,Otoño
11032086,11,3,2086,Otoño
12032086,12,3,2086,Otoño
13032086,13,3,2086,Otoño
14032086,14,3,2086,Otoño
15032086,15,3,2086,Otoño
16032086,16,3,2086,Otoño
17032086,17,3,2086,Otoño
18032086,18,3,2086,Otoño
19032086,19,3,2086,Otoño
20032086,20,3,2086,Otoño
21032086,21,3,2086,Otoño
22032086,22,3,2086,Otoño
23032086,23,3,2086,Otoño
24032086,24,3,2086,Otoño
25032086,25,3,2086,Otoño
26032086,26,3,2086,Otoño
27032086,27,3,2086,Otoño
28032086,28,3,2086,Otoño
29032086,29,3,2086,Otoño
30032086,30,3,2086,Otoño
31032086,31,3,2086,Otoño
1042086,1,4,2086,Otoño
2042086,2,4,2086,Otoño
3042086,3,4,2086,Otoño
4042086,4,4,2086,Otoño
5042086,5,4,2086,Otoño
6042086,6,4,2086,Otoño
7042086,7,4,2086,Otoño
8042086,8,4,2086,Otoño
9042086,9,4,2086,Otoño
10042086,10,4,2086,Otoño
11042086,11,4,2086,Otoño
12042086,12,4,2086,Otoño
13042086,13,4,2086,Otoño
14042086,14,4,2086,Otoño
15042086,15,4,2086,Otoño
16042086,16,4,2086,Otoño
17042086,17,4,2086,Otoño
18042086,18,4,2086,Otoño
19042086,19,4,2086,Otoño
20042086,20,4,2086,Otoño
21042086,21,4,2086,Otoño
22042086,22,4,2086,Otoño
23042086,23,4,2086,Otoño
24042086,24,4,2086,Otoño
25042086,25,4,2086,Otoño
26042086,26,4,2086,Otoño
27042086,27,4,2086,Otoño
28042086,28,4,2086,Otoño
29042086,29,4,2086,Otoño
30042086,30,4,2086,Otoño
1052086,1,5,2086,Otoño
2052086,2,5,2086,Otoño
3052086,3,5,2086,Otoño
4052086,4,5,2086,Otoño
5052086,5,5,2086,Otoño
6052086,6,5,2086,Otoño
7052086,7,5,2086,Otoño
8052086,8,5,2086,Otoño
9052086,9,5,2086,Otoño
10052086,10,5,2086,Otoño
11052086,11,5,2086,Otoño
12052086,12,5,2086,Otoño
13052086,13,5,2086,Otoño
14052086,14,5,2086,Otoño
15052086,15,5,2086,Otoño
16052086,16,5,2086,Otoño
17052086,17,5,2086,Otoño
18052086,18,5,2086,Otoño
19052086,19,5,2086,Otoño
20052086,20,5,2086,Otoño
21052086,21,5,2086,Otoño
22052086,22,5,2086,Otoño
23052086,23,5,2086,Otoño
24052086,24,5,2086,Otoño
25052086,25,5,2086,Otoño
26052086,26,5,2086,Otoño
27052086,27,5,2086,Otoño
28052086,28,5,2086,Otoño
29052086,29,5,2086,Otoño
30052086,30,5,2086,Otoño
31052086,31,5,2086,Otoño
1062086,1,6,2086,Invierno
2062086,2,6,2086,Invierno
3062086,3,6,2086,Invierno
4062086,4,6,2086,Invierno
5062086,5,6,2086,Invierno
6062086,6,6,2086,Invierno
7062086,7,6,2086,Invierno
8062086,8,6,2086,Invierno
9062086,9,6,2086,Invierno
10062086,10,6,2086,Invierno
11062086,11,6,2086,Invierno
12062086,12,6,2086,Invierno
13062086,13,6,2086,Invierno
14062086,14,6,2086,Invierno
15062086,15,6,2086,Invierno
16062086,16,6,2086,Invierno
17062086,17,6,2086,Invierno
18062086,18,6,2086,Invierno
19062086,19,6,2086,Invierno
20062086,20,6,2086,Invierno
21062086,21,6,2086,Invierno
22062086,22,6,2086,Invierno
23062086,23,6,2086,Invierno
24062086,24,6,2086,Invierno
25062086,25,6,2086,Invierno
26062086,26,6,2086,Invierno
27062086,27,6,2086,Invierno
28062086,28,6,2086,Invierno
29062086,29,6,2086,Invierno
30062086,30,6,2086,Invierno
1072086,1,7,2086,Invierno
2072086,2,7,2086,Invierno
3072086,3,7,2086,Invierno
4072086,4,7,2086,Invierno
5072086,5,7,2086,Invierno
6072086,6,7,2086,Invierno
7072086,7,7,2086,Invierno
8072086,8,7,2086,Invierno
9072086,9,7,2086,Invierno
10072086,10,7,2086,Invierno
11072086,11,7,2086,Invierno
12072086,12,7,2086,Invierno
13072086,13,7,2086,Invierno
14072086,14,7,2086,Invierno
15072086,15,7,2086,Invierno
16072086,16,7,2086,Invierno
17072086,17,7,2086,Invierno
18072086,18,7,2086,Invierno
19072086,19,7,2086,Invierno
20072086,20,7,2086,Invierno
21072086,21,7,2086,Invierno
22072086,22,7,2086,Invierno
23072086,23,7,2086,Invierno
24072086,24,7,2086,Invierno
25072086,25,7,2086,Invierno
26072086,26,7,2086,Invierno
27072086,27,7,2086,Invierno
28072086,28,7,2086,Invierno
29072086,29,7,2086,Invierno
30072086,30,7,2086,Invierno
31072086,31,7,2086,Invierno
1082086,1,8,2086,Invierno
2082086,2,8,2086,Invierno
3082086,3,8,2086,Invierno
4082086,4,8,2086,Invierno
5082086,5,8,2086,Invierno
6082086,6,8,2086,Invierno
7082086,7,8,2086,Invierno
8082086,8,8,2086,Invierno
9082086,9,8,2086,Invierno
10082086,10,8,2086,Invierno
11082086,11,8,2086,Invierno
12082086,12,8,2086,Invierno
13082086,13,8,2086,Invierno
14082086,14,8,2086,Invierno
15082086,15,8,2086,Invierno
16082086,16,8,2086,Invierno
17082086,17,8,2086,Invierno
18082086,18,8,2086,Invierno
19082086,19,8,2086,Invierno
20082086,20,8,2086,Invierno
21082086,21,8,2086,Invierno
22082086,22,8,2086,Invierno
23082086,23,8,2086,Invierno
24082086,24,8,2086,Invierno
25082086,25,8,2086,Invierno
26082086,26,8,2086,Invierno
27082086,27,8,2086,Invierno
28082086,28,8,2086,Invierno
29082086,29,8,2086,Invierno
30082086,30,8,2086,Invierno
31082086,31,8,2086,Invierno
1092086,1,9,2086,Primavera
2092086,2,9,2086,Primavera
3092086,3,9,2086,Primavera
4092086,4,9,2086,Primavera
5092086,5,9,2086,Primavera
6092086,6,9,2086,Primavera
7092086,7,9,2086,Primavera
8092086,8,9,2086,Primavera
9092086,9,9,2086,Primavera
10092086,10,9,2086,Primavera
11092086,11,9,2086,Primavera
12092086,12,9,2086,Primavera
13092086,13,9,2086,Primavera
14092086,14,9,2086,Primavera
15092086,15,9,2086,Primavera
16092086,16,9,2086,Primavera
17092086,17,9,2086,Primavera
18092086,18,9,2086,Primavera
19092086,19,9,2086,Primavera
20092086,20,9,2086,Primavera
21092086,21,9,2086,Primavera
22092086,22,9,2086,Primavera
23092086,23,9,2086,Primavera
24092086,24,9,2086,Primavera
25092086,25,9,2086,Primavera
26092086,26,9,2086,Primavera
27092086,27,9,2086,Primavera
28092086,28,9,2086,Primavera
29092086,29,9,2086,Primavera
30092086,30,9,2086,Primavera
1102086,1,10,2086,Primavera
2102086,2,10,2086,Primavera
3102086,3,10,2086,Primavera
4102086,4,10,2086,Primavera
5102086,5,10,2086,Primavera
6102086,6,10,2086,Primavera
7102086,7,10,2086,Primavera
8102086,8,10,2086,Primavera
9102086,9,10,2086,Primavera
10102086,10,10,2086,Primavera
11102086,11,10,2086,Primavera
12102086,12,10,2086,Primavera
13102086,13,10,2086,Primavera
14102086,14,10,2086,Primavera
15102086,15,10,2086,Primavera
16102086,16,10,2086,Primavera
17102086,17,10,2086,Primavera
18102086,18,10,2086,Primavera
19102086,19,10,2086,Primavera
20102086,20,10,2086,Primavera
21102086,21,10,2086,Primavera
22102086,22,10,2086,Primavera
23102086,23,10,2086,Primavera
24102086,24,10,2086,Primavera
25102086,25,10,2086,Primavera
26102086,26,10,2086,Primavera
27102086,27,10,2086,Primavera
28102086,28,10,2086,Primavera
29102086,29,10,2086,Primavera
30102086,30,10,2086,Primavera
31102086,31,10,2086,Primavera
1112086,1,11,2086,Primavera
2112086,2,11,2086,Primavera
3112086,3,11,2086,Primavera
4112086,4,11,2086,Primavera
5112086,5,11,2086,Primavera
6112086,6,11,2086,Primavera
7112086,7,11,2086,Primavera
8112086,8,11,2086,Primavera
9112086,9,11,2086,Primavera
10112086,10,11,2086,Primavera
11112086,11,11,2086,Primavera
12112086,12,11,2086,Primavera
13112086,13,11,2086,Primavera
14112086,14,11,2086,Primavera
15112086,15,11,2086,Primavera
16112086,16,11,2086,Primavera
17112086,17,11,2086,Primavera
18112086,18,11,2086,Primavera
19112086,19,11,2086,Primavera
20112086,20,11,2086,Primavera
21112086,21,11,2086,Primavera
22112086,22,11,2086,Primavera
23112086,23,11,2086,Primavera
24112086,24,11,2086,Primavera
25112086,25,11,2086,Primavera
26112086,26,11,2086,Primavera
27112086,27,11,2086,Primavera
28112086,28,11,2086,Primavera
29112086,29,11,2086,Primavera
30112086,30,11,2086,Primavera
1122086,1,12,2086,Verano
2122086,2,12,2086,Verano
3122086,3,12,2086,Verano
4122086,4,12,2086,Verano
5122086,5,12,2086,Verano
6122086,6,12,2086,Verano
7122086,7,12,2086,Verano
8122086,8,12,2086,Verano
9122086,9,12,2086,Verano
10122086,10,12,2086,Verano
11122086,11,12,2086,Verano
12122086,12,12,2086,Verano
13122086,13,12,2086,Verano
14122086,14,12,2086,Verano
15122086,15,12,2086,Verano
16122086,16,12,2086,Verano
17122086,17,12,2086,Verano
18122086,18,12,2086,Verano
19122086,19,12,2086,Verano
20122086,20,12,2086,Verano
21122086,21,12,2086,Verano
22122086,22,12,2086,Verano
23122086,23,12,2086,Verano
24122086,24,12,2086,Verano
25122086,25,12,2086,Verano
26122086,26,12,2086,Verano
27122086,27,12,2086,Verano
28122086,28,12,2086,Verano
29122086,29,12,2086,Verano
30122086,30,12,2086,Verano
31122086,31,12,2086,Verano
1012087,1,1,2087,Verano
2012087,2,1,2087,Verano
3012087,3,1,2087,Verano
4012087,4,1,2087,Verano
5012087,5,1,2087,Verano
6012087,6,1,2087,Verano
7012087,7,1,2087,Verano
8012087,8,1,2087,Verano
9012087,9,1,2087,Verano
10012087,10,1,2087,Verano
11012087,11,1,2087,Verano
12012087,12,1,2087,Verano
13012087,13,1,2087,Verano
14012087,14,1,2087,Verano
15012087,15,1,2087,Verano
16012087,16,1,2087,Verano
17012087,17,1,2087,Verano
18012087,18,1,2087,Verano
19012087,19,1,2087,Verano
20012087,20,1,2087,Verano
21012087,21,1,2087,Verano
22012087,22,1,2087,Verano
23012087,23,1,2087,Verano
24012087,24,1,2087,Verano
25012087,25,1,2087,Verano
26012087,26,1,2087,Verano
27012087,27,1,2087,Verano
28012087,28,1,2087,Verano
29012087,29,1,2087,Verano
30012087,30,1,2087,Verano
31012087,31,1,2087,Verano
1022087,1,2,2087,Verano
2022087,2,2,2087,Verano
3022087,3,2,2087,Verano
4022087,4,2,2087,Verano
5022087,5,2,2087,Verano
6022087,6,2,2087,Verano
7022087,7,2,2087,Verano
8022087,8,2,2087,Verano
9022087,9,2,2087,Verano
10022087,10,2,2087,Verano
11022087,11,2,2087,Verano
12022087,12,2,2087,Verano
13022087,13,2,2087,Verano
14022087,14,2,2087,Verano
15022087,15,2,2087,Verano
16022087,16,2,2087,Verano
17022087,17,2,2087,Verano
18022087,18,2,2087,Verano
19022087,19,2,2087,Verano
20022087,20,2,2087,Verano
21022087,21,2,2087,Verano
22022087,22,2,2087,Verano
23022087,23,2,2087,Verano
24022087,24,2,2087,Verano
25022087,25,2,2087,Verano
26022087,26,2,2087,Verano
27022087,27,2,2087,Verano
28022087,28,2,2087,Verano
1032087,1,3,2087,Otoño
2032087,2,3,2087,Otoño
3032087,3,3,2087,Otoño
4032087,4,3,2087,Otoño
5032087,5,3,2087,Otoño
6032087,6,3,2087,Otoño
7032087,7,3,2087,Otoño
8032087,8,3,2087,Otoño
9032087,9,3,2087,Otoño
10032087,10,3,2087,Otoño
11032087,11,3,2087,Otoño
12032087,12,3,2087,Otoño
13032087,13,3,2087,Otoño
14032087,14,3,2087,Otoño
15032087,15,3,2087,Otoño
16032087,16,3,2087,Otoño
17032087,17,3,2087,Otoño
18032087,18,3,2087,Otoño
19032087,19,3,2087,Otoño
20032087,20,3,2087,Otoño
21032087,21,3,2087,Otoño
22032087,22,3,2087,Otoño
23032087,23,3,2087,Otoño
24032087,24,3,2087,Otoño
25032087,25,3,2087,Otoño
26032087,26,3,2087,Otoño
27032087,27,3,2087,Otoño
28032087,28,3,2087,Otoño
29032087,29,3,2087,Otoño
30032087,30,3,2087,Otoño
31032087,31,3,2087,Otoño
1042087,1,4,2087,Otoño
2042087,2,4,2087,Otoño
3042087,3,4,2087,Otoño
4042087,4,4,2087,Otoño
5042087,5,4,2087,Otoño
6042087,6,4,2087,Otoño
7042087,7,4,2087,Otoño
8042087,8,4,2087,Otoño
9042087,9,4,2087,Otoño
10042087,10,4,2087,Otoño
11042087,11,4,2087,Otoño
12042087,12,4,2087,Otoño
13042087,13,4,2087,Otoño
14042087,14,4,2087,Otoño
15042087,15,4,2087,Otoño
16042087,16,4,2087,Otoño
17042087,17,4,2087,Otoño
18042087,18,4,2087,Otoño
19042087,19,4,2087,Otoño
20042087,20,4,2087,Otoño
21042087,21,4,2087,Otoño
22042087,22,4,2087,Otoño
23042087,23,4,2087,Otoño
24042087,24,4,2087,Otoño
25042087,25,4,2087,Otoño
26042087,26,4,2087,Otoño
27042087,27,4,2087,Otoño
28042087,28,4,2087,Otoño
29042087,29,4,2087,Otoño
30042087,30,4,2087,Otoño
1052087,1,5,2087,Otoño
2052087,2,5,2087,Otoño
3052087,3,5,2087,Otoño
4052087,4,5,2087,Otoño
5052087,5,5,2087,Otoño
6052087,6,5,2087,Otoño
7052087,7,5,2087,Otoño
8052087,8,5,2087,Otoño
9052087,9,5,2087,Otoño
10052087,10,5,2087,Otoño
11052087,11,5,2087,Otoño
12052087,12,5,2087,Otoño
13052087,13,5,2087,Otoño
14052087,14,5,2087,Otoño
15052087,15,5,2087,Otoño
16052087,16,5,2087,Otoño
17052087,17,5,2087,Otoño
18052087,18,5,2087,Otoño
19052087,19,5,2087,Otoño
20052087,20,5,2087,Otoño
21052087,21,5,2087,Otoño
22052087,22,5,2087,Otoño
23052087,23,5,2087,Otoño
24052087,24,5,2087,Otoño
25052087,25,5,2087,Otoño
26052087,26,5,2087,Otoño
27052087,27,5,2087,Otoño
28052087,28,5,2087,Otoño
29052087,29,5,2087,Otoño
30052087,30,5,2087,Otoño
31052087,31,5,2087,Otoño
1062087,1,6,2087,Invierno
2062087,2,6,2087,Invierno
3062087,3,6,2087,Invierno
4062087,4,6,2087,Invierno
5062087,5,6,2087,Invierno
6062087,6,6,2087,Invierno
7062087,7,6,2087,Invierno
8062087,8,6,2087,Invierno
9062087,9,6,2087,Invierno
10062087,10,6,2087,Invierno
11062087,11,6,2087,Invierno
12062087,12,6,2087,Invierno
13062087,13,6,2087,Invierno
14062087,14,6,2087,Invierno
15062087,15,6,2087,Invierno
16062087,16,6,2087,Invierno
17062087,17,6,2087,Invierno
18062087,18,6,2087,Invierno
19062087,19,6,2087,Invierno
20062087,20,6,2087,Invierno
21062087,21,6,2087,Invierno
22062087,22,6,2087,Invierno
23062087,23,6,2087,Invierno
24062087,24,6,2087,Invierno
25062087,25,6,2087,Invierno
26062087,26,6,2087,Invierno
27062087,27,6,2087,Invierno
28062087,28,6,2087,Invierno
29062087,29,6,2087,Invierno
30062087,30,6,2087,Invierno
1072087,1,7,2087,Invierno
2072087,2,7,2087,Invierno
3072087,3,7,2087,Invierno
4072087,4,7,2087,Invierno
5072087,5,7,2087,Invierno
6072087,6,7,2087,Invierno
7072087,7,7,2087,Invierno
8072087,8,7,2087,Invierno
9072087,9,7,2087,Invierno
10072087,10,7,2087,Invierno
11072087,11,7,2087,Invierno
12072087,12,7,2087,Invierno
13072087,13,7,2087,Invierno
14072087,14,7,2087,Invierno
15072087,15,7,2087,Invierno
16072087,16,7,2087,Invierno
17072087,17,7,2087,Invierno
18072087,18,7,2087,Invierno
19072087,19,7,2087,Invierno
20072087,20,7,2087,Invierno
21072087,21,7,2087,Invierno
22072087,22,7,2087,Invierno
23072087,23,7,2087,Invierno
24072087,24,7,2087,Invierno
25072087,25,7,2087,Invierno
26072087,26,7,2087,Invierno
27072087,27,7,2087,Invierno
28072087,28,7,2087,Invierno
29072087,29,7,2087,Invierno
30072087,30,7,2087,Invierno
31072087,31,7,2087,Invierno
1082087,1,8,2087,Invierno
2082087,2,8,2087,Invierno
3082087,3,8,2087,Invierno
4082087,4,8,2087,Invierno
5082087,5,8,2087,Invierno
6082087,6,8,2087,Invierno
7082087,7,8,2087,Invierno
8082087,8,8,2087,Invierno
9082087,9,8,2087,Invierno
10082087,10,8,2087,Invierno
11082087,11,8,2087,Invierno
12082087,12,8,2087,Invierno
13082087,13,8,2087,Invierno
14082087,14,8,2087,Invierno
15082087,15,8,2087,Invierno
16082087,16,8,2087,Invierno
17082087,17,8,2087,Invierno
18082087,18,8,2087,Invierno
19082087,19,8,2087,Invierno
20082087,20,8,2087,Invierno
21082087,21,8,2087,Invierno
22082087,22,8,2087,Invierno
23082087,23,8,2087,Invierno
24082087,24,8,2087,Invierno
25082087,25,8,2087,Invierno
26082087,26,8,2087,Invierno
27082087,27,8,2087,Invierno
28082087,28,8,2087,Invierno
29082087,29,8,2087,Invierno
30082087,30,8,2087,Invierno
31082087,31,8,2087,Invierno
1092087,1,9,2087,Primavera
2092087,2,9,2087,Primavera
3092087,3,9,2087,Primavera
4092087,4,9,2087,Primavera
5092087,5,9,2087,Primavera
6092087,6,9,2087,Primavera
7092087,7,9,2087,Primavera
8092087,8,9,2087,Primavera
9092087,9,9,2087,Primavera
10092087,10,9,2087,Primavera
11092087,11,9,2087,Primavera
12092087,12,9,2087,Primavera
13092087,13,9,2087,Primavera
14092087,14,9,2087,Primavera
15092087,15,9,2087,Primavera
16092087,16,9,2087,Primavera
17092087,17,9,2087,Primavera
18092087,18,9,2087,Primavera
19092087,19,9,2087,Primavera
20092087,20,9,2087,Primavera
21092087,21,9,2087,Primavera
22092087,22,9,2087,Primavera
23092087,23,9,2087,Primavera
24092087,24,9,2087,Primavera
25092087,25,9,2087,Primavera
26092087,26,9,2087,Primavera
27092087,27,9,2087,Primavera
28092087,28,9,2087,Primavera
29092087,29,9,2087,Primavera
30092087,30,9,2087,Primavera
1102087,1,10,2087,Primavera
2102087,2,10,2087,Primavera
3102087,3,10,2087,Primavera
4102087,4,10,2087,Primavera
5102087,5,10,2087,Primavera
6102087,6,10,2087,Primavera
7102087,7,10,2087,Primavera
8102087,8,10,2087,Primavera
9102087,9,10,2087,Primavera
10102087,10,10,2087,Primavera
11102087,11,10,2087,Primavera
12102087,12,10,2087,Primavera
13102087,13,10,2087,Primavera
14102087,14,10,2087,Primavera
15102087,15,10,2087,Primavera
16102087,16,10,2087,Primavera
17102087,17,10,2087,Primavera
18102087,18,10,2087,Primavera
19102087,19,10,2087,Primavera
20102087,20,10,2087,Primavera
21102087,21,10,2087,Primavera
22102087,22,10,2087,Primavera
23102087,23,10,2087,Primavera
24102087,24,10,2087,Primavera
25102087,25,10,2087,Primavera
26102087,26,10,2087,Primavera
27102087,27,10,2087,Primavera
28102087,28,10,2087,Primavera
29102087,29,10,2087,Primavera
30102087,30,10,2087,Primavera
31102087,31,10,2087,Primavera
1112087,1,11,2087,Primavera
2112087,2,11,2087,Primavera
3112087,3,11,2087,Primavera
4112087,4,11,2087,Primavera
5112087,5,11,2087,Primavera
6112087,6,11,2087,Primavera
7112087,7,11,2087,Primavera
8112087,8,11,2087,Primavera
9112087,9,11,2087,Primavera
10112087,10,11,2087,Primavera
11112087,11,11,2087,Primavera
12112087,12,11,2087,Primavera
13112087,13,11,2087,Primavera
14112087,14,11,2087,Primavera
15112087,15,11,2087,Primavera
16112087,16,11,2087,Primavera
17112087,17,11,2087,Primavera
18112087,18,11,2087,Primavera
19112087,19,11,2087,Primavera
20112087,20,11,2087,Primavera
21112087,21,11,2087,Primavera
22112087,22,11,2087,Primavera
23112087,23,11,2087,Primavera
24112087,24,11,2087,Primavera
25112087,25,11,2087,Primavera
26112087,26,11,2087,Primavera
27112087,27,11,2087,Primavera
28112087,28,11,2087,Primavera
29112087,29,11,2087,Primavera
30112087,30,11,2087,Primavera
1122087,1,12,2087,Verano
2122087,2,12,2087,Verano
3122087,3,12,2087,Verano
4122087,4,12,2087,Verano
5122087,5,12,2087,Verano
6122087,6,12,2087,Verano
7122087,7,12,2087,Verano
8122087,8,12,2087,Verano
9122087,9,12,2087,Verano
10122087,10,12,2087,Verano
11122087,11,12,2087,Verano
12122087,12,12,2087,Verano
13122087,13,12,2087,Verano
14122087,14,12,2087,Verano
15122087,15,12,2087,Verano
16122087,16,12,2087,Verano
17122087,17,12,2087,Verano
18122087,18,12,2087,Verano
19122087,19,12,2087,Verano
20122087,20,12,2087,Verano
21122087,21,12,2087,Verano
22122087,22,12,2087,Verano
23122087,23,12,2087,Verano
24122087,24,12,2087,Verano
25122087,25,12,2087,Verano
26122087,26,12,2087,Verano
27122087,27,12,2087,Verano
28122087,28,12,2087,Verano
29122087,29,12,2087,Verano
30122087,30,12,2087,Verano
31122087,31,12,2087,Verano
1012088,1,1,2088,Verano
2012088,2,1,2088,Verano
3012088,3,1,2088,Verano
4012088,4,1,2088,Verano
5012088,5,1,2088,Verano
6012088,6,1,2088,Verano
7012088,7,1,2088,Verano
8012088,8,1,2088,Verano
9012088,9,1,2088,Verano
10012088,10,1,2088,Verano
11012088,11,1,2088,Verano
12012088,12,1,2088,Verano
13012088,13,1,2088,Verano
14012088,14,1,2088,Verano
15012088,15,1,2088,Verano
16012088,16,1,2088,Verano
17012088,17,1,2088,Verano
18012088,18,1,2088,Verano
19012088,19,1,2088,Verano
20012088,20,1,2088,Verano
21012088,21,1,2088,Verano
